534,1262,s2
556,1260,s2
575,1260,s2
592,1258,s2
601,1263,s2
601,1263,s2
616,1267,s2
616,1267,s2
626,1268,s2

446,866,s2
446,866,s2
446,843,s2
448,830,s2
452,814,s2
464,794,s2
471,777,s2
487,756,s2
500,742,s2
522,724,s2
539,714,s2
563,702,s2
582,698,s2
606,694,s2
625,697,s2
644,702,s2
657,716,s2
668,731,s2
671,755,s2
670,783,s2
659,817,s2
643,853,s2
619,895,s2
592,937,s2
557,979,s2
518,1022,s2
479,1064,s2
439,1106,s2
399,1143,s2
363,1175,s2
332,1203,s2
308,1226,s2
289,1244,s2
278,1258,s2
272,1270,s2
272,1270,s2
279,1282,s2
288,1286,s2
299,1291,s2
315,1294,s2
331,1298,s2
353,1299,s2
378,1300,s2
406,1300,s2
435,1299,s2
464,1296,s2
494,1295,s2
523,1292,s2
552,1287,s2
571,1286,s2
588,1277,s2
600,1276,s2
611,1273,s2
621,1270,s2

434,964,s2
434,964,s2
420,964,s2
420,964,s2
420,964,s2
409,954,s2
409,954,s2
408,944,s2
408,944,s2
414,932,s2
423,923,s2
423,923,s2
446,908,s2
460,902,s2
478,893,s2
497,887,s2
519,880,s2
537,876,s2
557,874,s2
572,879,s2
588,884,s2
599,893,s2
611,906,s2
620,921,s2
628,936,s2
635,952,s2
641,963,s2
645,974,s2
647,983,s2
647,983,s2
645,996,s2
645,996,s2
630,1009,s2
620,1017,s2
607,1026,s2
592,1036,s2
576,1046,s2
562,1056,s2
546,1066,s2
532,1075,s2
520,1082,s2
510,1088,s2
510,1088,s2
497,1099,s2
497,1099,s2
491,1111,s2
491,1111,s2
489,1125,s2
489,1125,s2
493,1141,s2
493,1141,s2
505,1157,s2
515,1163,s2
525,1169,s2
538,1174,s2
552,1179,s2
569,1182,s2
585,1185,s2
603,1186,s2
623,1186,s2
642,1186,s2
659,1183,s2
676,1177,s2
690,1172,s2
704,1165,s2
715,1158,s2
725,1150,s2
725,1150,s2
734,1141,s2
734,1141,s2
734,1141,s2
746,1138,s2
746,1138,s2
755,1140,s2
755,1140,s2
764,1141,s2

304,974,s2
304,974,s2
305,957,s2
305,957,s2
304,948,s2
304,948,s2
304,948,s2
314,935,s2
314,935,s2
328,915,s2
338,903,s2
352,888,s2
363,873,s2
378,859,s2
391,850,s2
406,842,s2
421,839,s2
437,839,s2
453,842,s2
470,844,s2
488,851,s2
506,857,s2
522,864,s2
540,874,s2
555,886,s2
569,900,s2
579,915,s2
588,930,s2
593,946,s2
598,963,s2
598,979,s2
597,993,s2
593,1005,s2
587,1016,s2
576,1027,s2
564,1039,s2
547,1052,s2
529,1067,s2
509,1083,s2
488,1098,s2
469,1114,s2
449,1128,s2
433,1141,s2
420,1152,s2
411,1160,s2
411,1160,s2
401,1172,s2
401,1172,s2
404,1185,s2
404,1185,s2
416,1201,s2
426,1212,s2
438,1222,s2
453,1233,s2
471,1240,s2
492,1244,s2
517,1246,s2
546,1243,s2
576,1237,s2
608,1226,s2
637,1216,s2
665,1204,s2
690,1192,s2
711,1183,s2
730,1171,s2
743,1165,s2
756,1156,s2
766,1150,s2
766,1150,s2
775,1140,s2
775,1140,s2

496,895,s2
498,880,s2
498,880,s2
498,858,s2
503,846,s2
512,835,s2
528,821,s2
540,813,s2
562,804,s2
579,802,s2
600,801,s2
614,809,s2
628,821,s2
634,842,s2
638,868,s2
634,900,s2
623,933,s2
606,967,s2
584,1000,s2
558,1033,s2
529,1060,s2
497,1085,s2
464,1106,s2
434,1120,s2
408,1133,s2
384,1143,s2
366,1150,s2
352,1156,s2
342,1161,s2
342,1161,s2
335,1176,s2
335,1186,s2
336,1197,s2
341,1208,s2
347,1222,s2
356,1237,s2
368,1252,s2
385,1267,s2
405,1278,s2
434,1287,s2
466,1295,s2
512,1298,s2
565,1298,s2
623,1300,s2
693,1292,s2
762,1288,s2

578,562,s2
603,549,s2
615,545,s2
634,540,s2
649,539,s2
666,538,s2
683,540,s2
695,550,s2
705,560,s2
705,580,s2
706,601,s2
695,631,s2
686,663,s2
666,706,s2
644,747,s2
617,792,s2
585,839,s2
549,886,s2
512,930,s2
473,973,s2
432,1012,s2
390,1046,s2
353,1075,s2
318,1099,s2
285,1117,s2
260,1127,s2
239,1132,s2
227,1129,s2
218,1124,s2
219,1113,s2
220,1102,s2
230,1090,s2
230,1090,s2
249,1074,s2
249,1074,s2
266,1078,s2
272,1087,s2
274,1105,s2
274,1122,s2
271,1146,s2
272,1168,s2
272,1191,s2
279,1210,s2
285,1229,s2
298,1244,s2
318,1257,s2
341,1265,s2
366,1272,s2
393,1276,s2
422,1279,s2
452,1281,s2
483,1280,s2
512,1280,s2
540,1275,s2
565,1271,s2
593,1260,s2
622,1246,s2
642,1234,s2
669,1214,s2
689,1198,s2
